PMID	Title	Authors	Citation	First.Author	Journal.Book	Publication.Year	Create.Date	PMCID	NIHMS.ID	DOI	Data Available	Open Access	Code Available	Notes
23913754	Functional magnetic resonance imaging of working memory in Huntington's disease: cross-sectional data from the IMAGE-HD study	Georgiou-Karistianis N, Stout JC, Domínguez D JF, Carron SP, Ando A, Churchyard A, Chua P, Bohanna I, Dymowski AR, Poudel G, Egan GF.	Hum Brain Mapp. 2014 May;35(5):1847-64. doi: 10.1002/hbm.22296. Epub 2013 Aug 2.	Georgiou-Karistianis N	Hum Brain Mapp	2014	2013/08/06	PMC6869353		10.1002/hbm.22296	False	True	False	FMRIB software
25292351	Disorder-dissociated effects of fluoxetine on brain function of working memory in attention deficit hyperactivity disorder and autism spectrum disorder	Chantiluke K, Barrett N, Giampietro V, Brammer M, Simmons A, Rubia K.	Psychol Med. 2015 Apr;45(6):1195-205. doi: 10.1017/S0033291714002232. Epub 2014 Oct 8.	Chantiluke K	Psychol Med	2015	2014/10/09			10.1017/S0033291714002232	False	False	False	
21358846	Task positive and default mode networks during a parametric working memory task in obstructive sleep apnea patients and healthy controls	Prilipko O, Huynh N, Schwartz S, Tantrakul V, Kim JH, Peralta AR, Kushida C, Paiva T, Guilleminault C.	Sleep. 2011 Mar 1;34(3):293-301A. doi: 10.1093/sleep/34.3.293.	Prilipko O	Sleep	2011	2011/03/02	PMC3041705		10.1093/sleep/34.3.293	False	True	False	boast matlab code but no reference
23281202	Working memory-related changes in functional connectivity persist beyond task disengagement	Gordon EM, Breeden AL, Bean SE, Vaidya CJ.	Hum Brain Mapp. 2014 Mar;35(3):1004-17. doi: 10.1002/hbm.22230. Epub 2012 Dec 26.	Gordon EM	Hum Brain Mapp	2014	2013/01/03	PMC3637867	NIHMS435854	10.1002/hbm.22230	False	True	False	SPM8 and flaunt matlab code
31972284	Striatal iron content is linked to reduced fronto-striatal brain function under working memory load	Rodrigue KM, Daugherty AM, Foster CM, Kennedy KM.	Neuroimage. 2020 Apr 15;210:116544. doi: 10.1016/j.neuroimage.2020.116544. Epub 2020 Jan 20.	Rodrigue KM	Neuroimage	2020	2020/01/24	PMC7054151	NIHMS1554677	10.1016/j.neuroimage.2020.116544	False	True	False	
16306185	Evaluation of spatial working memory function in children and adults with fetal alcohol spectrum disorders: a functional magnetic resonance imaging study	Malisza KL, Allman AA, Shiloff D, Jakobson L, Longstaffe S, Chudley AE.	Pediatr Res. 2005 Dec;58(6):1150-7. doi: 10.1203/01.pdr.0000185479.92484.a1.	Malisza KL	Pediatr Res	2005	2005/11/25			10.1203/01.pdr.0000185479.92484.a1	False	True	False	boast in house matlab code
28714580	Differential failure to deactivate the default mode network in unipolar and bipolar depression	Rodríguez-Cano E, Alonso-Lana S, Sarró S, Fernández-Corcuera P, Goikolea JM, Vieta E, Maristany T, Salvador R, McKenna PJ, Pomarol-Clotet E.	Bipolar Disord. 2017 Aug;19(5):386-395. doi: 10.1111/bdi.12517. Epub 2017 Jul 17.	Rodríguez-Cano E	Bipolar Disord	2017	2017/07/18			10.1111/bdi.12517	False	False	False	
23361612	Abnormalities of dorsolateral prefrontal function in women with premenstrual dysphoric disorder: a multimodal neuroimaging study	Baller EB, Wei SM, Kohn PD, Rubinow DR, Alarcón G, Schmidt PJ, Berman KF.	Am J Psychiatry. 2013 Mar;170(3):305-14. doi: 10.1176/appi.ajp.2012.12030385.	Baller EB	Am J Psychiatry	2013	2013/01/31	PMC3968942	NIHMS557512	10.1176/appi.ajp.2012.12030385	False	True	False	
23298748	Working memory for social information: chunking or domain-specific buffer?	Thornton MA, Conway AR.	Neuroimage. 2013 Apr 15;70:233-9. doi: 10.1016/j.neuroimage.2012.12.063. Epub 2013 Jan 5.	Thornton MA	Neuroimage	2013	2013/01/10			10.1016/j.neuroimage.2012.12.063	False	False	False	boast matlab code
22325099	Spatial working memory dysfunction in minimal hepatic encephalopathy: an ethology and BOLD-fMRI study	Liao LM, Zhou LX, Le HB, Yin JJ, Ma SH.	Brain Res. 2012 Mar 22;1445:62-72. doi: 10.1016/j.brainres.2012.01.036. Epub 2012 Jan 24.	Liao LM	Brain Res	2012	2012/02/14			10.1016/j.brainres.2012.01.036	False	False	False	AFNI software
29593582	Acute Effects of Glucose and Fructose Administration on the Neural Correlates of Cognitive Functioning in Healthy Subjects: A Pilot Study	Zanchi D, Meyer-Gerspach AC, Schmidt A, Suenderhauf C, Depoorter A, Drewe J, Beglinger C, Wölnerhanssen BK, Borgwardt S.	Front Psychiatry. 2018 Mar 12;9:71. doi: 10.3389/fpsyt.2018.00071. eCollection 2018.	Zanchi D	Front Psychiatry	2018	2018/03/30	PMC5857887		10.3389/fpsyt.2018.00071	False	True	False	FMRIB software, upon request
31220560	Long-term efficacy of Chinese medicine Bushen Capsule on cognition and brain activity in patients with amnestic mild cognitive impairment	Zhang J, Yang C, Wei D, Li H, Leung EL, Deng Q, Liu Z, Fan XX, Zhang Z.	Pharmacol Res. 2019 Aug;146:104319. doi: 10.1016/j.phrs.2019.104319. Epub 2019 Jun 17.	Zhang J	Pharmacol Res	2019	2019/06/21			10.1016/j.phrs.2019.104319	False	False	False	SPM8 software
31482439	Neural correlates of maintenance working memory, as well as relevant structural qualities, are associated with earlier antiretroviral treatment initiation in vertically transmitted HIV	Heany SJ, Phillips N, Brooks S, Fouche JP, Myer L, Zar H, Stein DJ, Hoare J.	J Neurovirol. 2020 Feb;26(1):60-69. doi: 10.1007/s13365-019-00792-5. Epub 2019 Sep 3.	Heany SJ	J Neurovirol	2020	2019/09/05			10.1007/s13365-019-00792-5	False	False	False	
21111830	Failing to deactivate: the association between brain activity during a working memory task and creativity	Takeuchi H, Taki Y, Hashizume H, Sassa Y, Nagase T, Nouchi R, Kawashima R.	Neuroimage. 2011 Mar 15;55(2):681-7. doi: 10.1016/j.neuroimage.2010.11.052. Epub 2010 Nov 25.	Takeuchi H	Neuroimage	2011	2010/11/30			10.1016/j.neuroimage.2010.11.052	False	False	False	SPM5 in matlab
15327720	Parametric manipulation of working memory load in traumatic brain injury: behavioral and neural correlates	Perlstein WM, Cole MA, Demery JA, Seignourel PJ, Dixit NK, Larson MJ, Briggs RW.	J Int Neuropsychol Soc. 2004 Sep;10(5):724-41. doi: 10.1017/S1355617704105110.	Perlstein WM	J Int Neuropsychol Soc	2004	2004/08/26			10.1017/S1355617704105110	False	False	False	
22701418	The impact of auditory working memory training on the fronto-parietal working memory network	Schneiders JA, Opitz B, Tang H, Deng Y, Xie C, Li H, Mecklinger A.	Front Hum Neurosci. 2012 Jun 12;6:173. doi: 10.3389/fnhum.2012.00173. eCollection 2012.	Schneiders JA	Front Hum Neurosci	2012	2012/06/16	PMC3373207		10.3389/fnhum.2012.00173	False	True	False	
22701409	Dynamic functional reorganizations and relationship with working memory performance in healthy aging	Sala-Llonch R, Arenaza-Urquijo EM, Valls-Pedret C, Vidal-Piñeiro D, Bargalló N, Junqué C, Bartrés-Faz D.	Front Hum Neurosci. 2012 Jun 7;6:152. doi: 10.3389/fnhum.2012.00152. eCollection 2012.	Sala-Llonch R	Front Hum Neurosci	2012	2012/06/16	PMC3369258		10.3389/fnhum.2012.00152	False	True	False	FSL and AFNI in FMRIB
24142432	Dynamic causal modeling of load-dependent modulation of effective connectivity within the verbal working memory network	Dima D, Jogia J, Frangou S.	Hum Brain Mapp. 2014 Jul;35(7):3025-35. doi: 10.1002/hbm.22382. Epub 2013 Oct 18.	Dima D	Hum Brain Mapp	2014	2013/10/22	PMC6869395		10.1002/hbm.22382	False	True	False	
32251354	Locating neural transfer effects of n-back training on the central executive: a longitudinal fMRI study	Miró-Padilla A, Bueichekú E, Ávila C.	Sci Rep. 2020 Mar 23;10(1):5226. doi: 10.1038/s41598-020-62067-y.	Miró-Padilla A	Sci Rep	2020	2020/04/07	PMC7089996		10.1038/s41598-020-62067-y	False	True	False	
34779047	Substantia nigra iron affects functional connectivity networks modifying working memory performance in younger adults	Xu J, Guan X, Wen J, Wang T, Zhang M, Xu X.	Eur J Neurosci. 2021 Dec;54(11):7959-7973. doi: 10.1111/ejn.15532. Epub 2021 Dec 2.	Xu J	Eur J Neurosci	2021	2021/11/15			10.1111/ejn.15532	False	False	False	
29163087	Localized Fluctuant Oscillatory Activity by Working Memory Load: A Simultaneous EEG-fMRI Study	Zhao X, Li X, Yao L.	Front Behav Neurosci. 2017 Oct 31;11:215. doi: 10.3389/fnbeh.2017.00215. eCollection 2017.	Zhao X	Front Behav Neurosci	2017	2017/11/23	PMC5671635		10.3389/fnbeh.2017.00215	False	True	False	EEGLAB 12.0.2.2b toolbox software
28213645	Transcranial Direct Current Stimulation Modulates Neuronal Networks in Attention Deficit Hyperactivity Disorder	Sotnikova A, Soff C, Tagliazucchi E, Becker K, Siniatchkin M.	Brain Topogr. 2017 Sep;30(5):656-672. doi: 10.1007/s10548-017-0552-4. Epub 2017 Feb 17.	Sotnikova A	Brain Topogr	2017	2017/02/19			10.1007/s10548-017-0552-4	False	False	False	
26900078	An investigation into aripiprazole's partial D₂ agonist effects within the dorsolateral prefrontal cortex during working memory in healthy volunteers	Murphy A, Dursun S, McKie S, Elliott R, Deakin JF.	Psychopharmacology (Berl). 2016 Apr;233(8):1415-26. doi: 10.1007/s00213-016-4234-9. Epub 2016 Feb 22.	Murphy A	Psychopharmacology (Berl)	2016	2016/02/23	PMC4819596		10.1007/s00213-016-4234-9	False	True	False	
22005992	Effects of methylphenidate on working memory in traumatic brain injury: a preliminary FMRI investigation	Newsome MR, Scheibel RS, Seignourel PJ, Steinberg JL, Troyanskaya M, Li X, Levin HS.	Brain Imaging Behav. 2009 Sep;3(3):298-305. doi: 10.1007/s11682-009-9072-5. Epub 2009 Jun 3.	Newsome MR	Brain Imaging Behav	2009	2011/10/19			10.1007/s11682-009-9072-5	False	False	False	
22053153	Pre-chemotherapy differences in visuospatial working memory in breast cancer patients compared to controls: an FMRI study	Scherling C, Collins B, Mackenzie J, Bielajew C, Smith A.	Front Hum Neurosci. 2011 Nov 1;5:122. doi: 10.3389/fnhum.2011.00122. eCollection 2011.	Scherling C	Front Hum Neurosci	2011	2011/11/05	PMC3205481		10.3389/fnhum.2011.00122	False	True	False	
9345536	fMRI applications in schizophrenia research	Weinberger DR, Mattay V, Callicott J, Kotrla K, Santha A, van Gelderen P, Duyn J, Moonen C, Frank J.	Neuroimage. 1996 Dec;4(3 Pt 3):S118-26. doi: 10.1006/nimg.1996.0062.	Weinberger DR	Neuroimage	1996	1996/12/01			10.1006/nimg.1996.0062	False	False	False	
28207073	Altered DLPFC-Hippocampus Connectivity During Working Memory: Independent Replication and Disorder Specificity of a Putative Genetic Risk Phenotype for Schizophrenia	Schneider M, Walter H, Moessnang C, Schäfer A, Erk S, Mohnke S, Romund L, Garbusow M, Dixson L, Heinz A, Romanczuk-Seiferth N, Meyer-Lindenberg A, Tost H.	Schizophr Bull. 2017 Sep 1;43(5):1114-1122. doi: 10.1093/schbul/sbx001.	Schneider M	Schizophr Bull	2017	2017/02/17	PMC5581908		10.1093/schbul/sbx001	False	False	False	
33725651	Neuronal and cognitive predictors of improved executive function following action-based cognitive remediation in patients with bipolar disorder	Miskowiak KW, Møller AB, Ott CV.	Eur Neuropsychopharmacol. 2021 Jun;47:1-10. doi: 10.1016/j.euroneuro.2021.02.013. Epub 2021 Mar 13.	Miskowiak KW	Eur Neuropsychopharmacol	2021	2021/03/16			10.1016/j.euroneuro.2021.02.013	False	False	False	cambridge cognition
20580022	Altered brain function directly related to structural abnormalities in people at ultra high risk of psychosis: longitudinal VBM-fMRI study	Fusar-Poli P, Broome MR, Woolley JB, Johns LC, Tabraham P, Bramon E, Valmaggia L, Williams SC, McGuire P.	J Psychiatr Res. 2011 Feb;45(2):190-8. doi: 10.1016/j.jpsychires.2010.05.012. Epub 2010 Jun 30.	Fusar-Poli P	J Psychiatr Res	2011	2010/06/29			10.1016/j.jpsychires.2010.05.012	False	True	False	SPM5
26034283	Amphetamine modulates brain signal variability and working memory in younger and older adults	Garrett DD, Nagel IE, Preuschhof C, Burzynska AZ, Marchner J, Wiegert S, Jungehülsing GJ, Nyberg L, Villringer A, Li SC, Heekeren HR, Bäckman L, Lindenberger U.	Proc Natl Acad Sci U S A. 2015 Jun 16;112(24):7593-8. doi: 10.1073/pnas.1504090112. Epub 2015 Jun 1.	Garrett DD	Proc Natl Acad Sci U S A	2015	2015/06/03	PMC4475975		10.1073/pnas.1504090112	False	True	False	SPM2
17403529	Neural representation of binding lexical signs and words in the episodic buffer of working memory	Rudner M, Fransson P, Ingvar M, Nyberg L, Rönnberg J.	Neuropsychologia. 2007 Jun 11;45(10):2258-76. doi: 10.1016/j.neuropsychologia.2007.02.017. Epub 2007 Mar 1.	Rudner M	Neuropsychologia	2007	2007/04/04			10.1016/j.neuropsychologia.2007.02.017	False	True	False	
27293083	Striatal hypoactivation and cognitive slowing in patients with partially remitted and remitted major depression	Hammar Å, Neto E, Clemo L, Hjetland GJ, Hugdahl K, Elliott R.	Psych J. 2016 Sep;5(3):191-205. doi: 10.1002/pchj.134. Epub 2016 Jun 13.	Hammar Å	Psych J	2016	2016/06/14			10.1002/pchj.134	False	False	False	
26996196	Neural correlates of improved executive function following erythropoietin treatment in mood disorders	Miskowiak KW, Vinberg M, Glerup L, Paulson OB, Knudsen GM, Ehrenreich H, Harmer CJ, Kessing LV, Siebner HR, Macoveanu J.	Psychol Med. 2016 Jun;46(8):1679-91. doi: 10.1017/S0033291716000209. Epub 2016 Mar 21.	Miskowiak KW	Psychol Med	2016	2016/03/22			10.1017/S0033291716000209	False	True	False	
16997580	Developmental neural networks in children performing a Categorical N-Back Task	Ciesielski KT, Lesnik PG, Savoy RL, Grant EP, Ahlfors SP.	Neuroimage. 2006 Nov 15;33(3):980-90. doi: 10.1016/j.neuroimage.2006.07.028. Epub 2006 Sep 25.	Ciesielski KT	Neuroimage	2006	2006/09/26			10.1016/j.neuroimage.2006.07.028	False	False	False	Talairach Daemon Client software program, version 1.1
31998111	Effects of Transcranial Direct Current Stimulation Paired With Cognitive Training on Functional Connectivity of the Working Memory Network in Older Adults	Nissim NR, O'Shea A, Indahlastari A, Kraft JN, von Mering O, Aksu S, Porges E, Cohen R, Woods AJ.	Front Aging Neurosci. 2019 Dec 16;11:340. doi: 10.3389/fnagi.2019.00340. eCollection 2019.	Nissim NR	Front Aging Neurosci	2019	2020/01/31	PMC6961663		10.3389/fnagi.2019.00340	True	True	False	data avilable upon request to author
18050246	Functional magnetic resonance imaging assessment of cognitive function in childhood-onset systemic lupus erythematosus: a pilot study	DiFrancesco MW, Holland SK, Ris MD, Adler CM, Nelson S, DelBello MP, Altaye M, Brunner HI.	Arthritis Rheum. 2007 Dec;56(12):4151-63. doi: 10.1002/art.23132.	DiFrancesco MW	Arthritis Rheum	2007	2007/12/01			10.1002/art.23132	False	True	False	
24590688	Enhancement of functional connectivity, working memory and inhibitory control on multi-modal brain MR imaging with Rifaximin in Cirrhosis: implications for the gut-liver-brain axis	Ahluwalia V, Wade JB, Heuman DM, Hammeke TA, Sanyal AJ, Sterling RK, Stravitz RT, Luketic V, Siddiqui MS, Puri P, Fuchs M, Lennon MJ, Kraft KA, Gilles H, White MB, Noble NA, Bajaj JS.	Metab Brain Dis. 2014 Dec;29(4):1017-25. doi: 10.1007/s11011-014-9507-6. Epub 2014 Mar 4.	Ahluwalia V	Metab Brain Dis	2014	2014/03/05	PMC4155029	NIHMS572168	10.1007/s11011-014-9507-6	True	True	False	FMRIB's Software Library http://www.fmrib.ox.ac.uk/ used
30523889	Constrained temporal parallel decomposition for EEG-fMRI fusion	Jonmohamadi Y, Forsyth A, McMillan R, Muthukumaraswamy SD.	J Neural Eng. 2019 Feb;16(1):016017. doi: 10.1088/1741-2552/aaefda. Epub 2018 Nov 9.	Jonmohamadi Y	J Neural Eng	2019	2018/12/08			10.1088/1741-2552/aaefda	True	False	True	github repo
